Jarvis Network,0.095550,https://coinmarketcap.com/currencies/jarvis-network/
UGAS,0.016110,https://coinmarketcap.com/currencies/ugas/
Tokoin,0.015433,https://coinmarketcap.com/currencies/tokoin/
BQT,0.004723,https://coinmarketcap.com/currencies/bqt/
JD Coin,0.109007,https://coinmarketcap.com/currencies/jd-coin/
LinkEye,0.004483,https://coinmarketcap.com/currencies/linkeye/
BitMart Token,0.015650,https://coinmarketcap.com/currencies/bitmart-token/
Era Swap,0.135343,https://coinmarketcap.com/currencies/era-swap/
Cardstack,0.001121,https://coinmarketcap.com/currencies/cardstack/
ContentBox,0.002847,https://coinmarketcap.com/currencies/contentbox/
EOSDT,0.995497,https://coinmarketcap.com/currencies/eosdt/
PCHAIN,0.003383,https://coinmarketcap.com/currencies/pchain/
Blockmason Credit Protocol,0.022546,https://coinmarketcap.com/currencies/blockmason/
MediShares,0.003327,https://coinmarketcap.com/currencies/medishares/
Red Pulse Phoenix,0.003108,https://coinmarketcap.com/currencies/red-pulse/
Litecoin Cash,0.003758,https://coinmarketcap.com/currencies/litecoin-cash/
Vipstar Coin,0.000052,https://coinmarketcap.com/currencies/vipstar-coin/
Constant,49.84,https://coinmarketcap.com/currencies/constant/
USDx stablecoin,1.01,https://coinmarketcap.com/currencies/usdx-stablecoin/
Tidex Token,0.265139,https://coinmarketcap.com/currencies/tidex-token/
S4FE,0.009382,https://coinmarketcap.com/currencies/s4fe/
Incent,0.054465,https://coinmarketcap.com/currencies/incent/
Origin Sport,0.008311,https://coinmarketcap.com/currencies/origin-sport/
Phore,0.116666,https://coinmarketcap.com/currencies/phore/
MintCoin,0.000099,https://coinmarketcap.com/currencies/mintcoin/
BitTube,0.009113,https://coinmarketcap.com/currencies/bit-tube/
PumaPay,0.000093,https://coinmarketcap.com/currencies/pumapay/
CanonChain,0.004215,https://coinmarketcap.com/currencies/cononchain/
Lympo,0.002962,https://coinmarketcap.com/currencies/lympo/
FarmaTrust,0.004073,https://coinmarketcap.com/currencies/farmatrust/
Sentinel,0.001221,https://coinmarketcap.com/currencies/sentinel/
Newscrypto,0.025634,https://coinmarketcap.com/currencies/newscrypto/
Futurepia,0.002713,https://coinmarketcap.com/currencies/futurepia/
IPChain,0.030035,https://coinmarketcap.com/currencies/ipchain/
EOS Force,0.002511,https://coinmarketcap.com/currencies/eos-force/
Counterparty,0.920905,https://coinmarketcap.com/currencies/counterparty/
Emercoin,0.052415,https://coinmarketcap.com/currencies/emercoin/
Grid+,0.061196,https://coinmarketcap.com/currencies/grid/
OceanEx Token,0.001135,https://coinmarketcap.com/currencies/oceanex-token/
Nyzo,0.199825,https://coinmarketcap.com/currencies/nyzo/
ThoreNext,0.109978,https://coinmarketcap.com/currencies/thorenext/
DeepBrain Chain,0.000742,https://coinmarketcap.com/currencies/deepbrain-chain/
Refereum,0.000472,https://coinmarketcap.com/currencies/refereum/
CEEK VR,0.004032,https://coinmarketcap.com/currencies/ceek-vr/
Lamden,0.016462,https://coinmarketcap.com/currencies/lamden/
Spectrecoin,0.089001,https://coinmarketcap.com/currencies/spectrecoin/
BidiPass,0.009238,https://coinmarketcap.com/currencies/bidipass/
Cube,0.000344,https://coinmarketcap.com/currencies/cube/
Beaxy,0.008702,https://coinmarketcap.com/currencies/beaxy/
Nuggets,0.001344,https://coinmarketcap.com/currencies/nuggets/
YEE,0.001683,https://coinmarketcap.com/currencies/yee/
Phantasma,0.039931,https://coinmarketcap.com/currencies/phantasma/
Content Neutrality Network,0.000058,https://coinmarketcap.com/currencies/content-neutrality-network/
Esportbits,0.097412,https://coinmarketcap.com/currencies/esportbits/
NAGA,0.031024,https://coinmarketcap.com/currencies/naga/
PolySwarm,0.001436,https://coinmarketcap.com/currencies/polyswarm/
Themis,0.003671,https://coinmarketcap.com/currencies/themis/
SIX,0.008011,https://coinmarketcap.com/currencies/six/
Feathercoin,0.007651,https://coinmarketcap.com/currencies/feathercoin/
Humanscape,0.004561,https://coinmarketcap.com/currencies/humanscape/
Litex,0.002150,https://coinmarketcap.com/currencies/litex/
Bitrue Coin,0.038784,https://coinmarketcap.com/currencies/bitrue-coin/
pEOS,0.002549,https://coinmarketcap.com/currencies/peos/
Spendcoin,0.000925,https://coinmarketcap.com/currencies/spendcoin/
Nucleus Vision,0.000302,https://coinmarketcap.com/currencies/nucleus-vision/
Traceability Chain,0.002420,https://coinmarketcap.com/currencies/traceability-chain/
Bitex Global XBX Coin,0.010449,https://coinmarketcap.com/currencies/bitex-global-xbx-coin/
IntelliShare,0.007462,https://coinmarketcap.com/currencies/intellishare/
Yap Stone,0.013721,https://coinmarketcap.com/currencies/yap-stone/
BOLT,0.002064,https://coinmarketcap.com/currencies/bolt/
Rublix,0.098335,https://coinmarketcap.com/currencies/rublix/
MIR COIN,0.002601,https://coinmarketcap.com/currencies/mir-coin/
Hashshare,0.021391,https://coinmarketcap.com/currencies/hashshare/
SyncFab,0.008545,https://coinmarketcap.com/currencies/syncfab/
OKCash,0.026488,https://coinmarketcap.com/currencies/okcash/
Artfinity,0.015907,https://coinmarketcap.com/currencies/artfinity/
Skrumble Network,0.001937,https://coinmarketcap.com/currencies/skrumble-network/
HoryouToken,0.001813,https://coinmarketcap.com/currencies/horyoutoken/
Global Cryptocurrency,0.001558,https://coinmarketcap.com/currencies/global-cryptocurrency/
Maincoin,0.006268,https://coinmarketcap.com/currencies/maincoin/
Fast Access Blockchain,0.068344,https://coinmarketcap.com/currencies/fast-access-blockchain/
Ixcoin,0.091571,https://coinmarketcap.com/currencies/ixcoin/
BOScoin,0.002214,https://coinmarketcap.com/currencies/boscoin/
Myriad,0.001100,https://coinmarketcap.com/currencies/myriad/
Credit Tag Chain,0.031938,https://coinmarketcap.com/currencies/credit-tag-chain/
Wowbit,0.006859,https://coinmarketcap.com/currencies/wowbit/
Vexanium,0.002691,https://coinmarketcap.com/currencies/vexanium/
EXMO Coin,0.002635,https://coinmarketcap.com/currencies/exmo-coin/
Safe Haven,0.000629,https://coinmarketcap.com/currencies/safe-haven/
Boolberry,0.143053,https://coinmarketcap.com/currencies/boolberry/
Cryptaur,0.000151,https://coinmarketcap.com/currencies/cryptaur/
Radium,0.462983,https://coinmarketcap.com/currencies/radium/
Isiklar Coin,0.790344,https://coinmarketcap.com/currencies/isiklar-coin/
Odyssey,0.000297,https://coinmarketcap.com/currencies/odyssey/
Teloscoin,0.012020,https://coinmarketcap.com/currencies/teloscoin/
Cryptopay,0.026989,https://coinmarketcap.com/currencies/cryptopay/
MenaPay,0.013815,https://coinmarketcap.com/currencies/menapay/
SINOVATE,0.002766,https://coinmarketcap.com/currencies/sinovate/
INLOCK,0.001549,https://coinmarketcap.com/currencies/inlock/
PlayCoin [ERC20],0.001849,https://coinmarketcap.com/currencies/playcoin-erc20/
Blackmoon,0.033847,https://coinmarketcap.com/currencies/blackmoon/
Naka Bodhi Token,0.030346,https://coinmarketcap.com/currencies/naka-bodhi-token/
Zipper,0.000111,https://coinmarketcap.com/currencies/zip/
GridCoin,0.004472,https://coinmarketcap.com/currencies/gridcoin/
Mobius,0.003477,https://coinmarketcap.com/currencies/mobius/
RSK Smart Bitcoin,9134.44,https://coinmarketcap.com/currencies/rsk-smart-bitcoin/
Lition,0.050319,https://coinmarketcap.com/currencies/lition/
Unikoin Gold,0.012091,https://coinmarketcap.com/currencies/unikoin-gold/
MargiX,0.015061,https://coinmarketcap.com/currencies/margix/
Penta,0.000085,https://coinmarketcap.com/currencies/penta/
Scry.info,0.004015,https://coinmarketcap.com/currencies/scryinfo/
ChatCoin,0.002526,https://coinmarketcap.com/currencies/chatcoin/
VNT Chain,0.000642,https://coinmarketcap.com/currencies/vnt-chain/
DOS Network,0.005178,https://coinmarketcap.com/currencies/dos-network/
carVertical,0.000227,https://coinmarketcap.com/currencies/carvertical/
PotCoin,0.007711,https://coinmarketcap.com/currencies/potcoin/
Winding Tree,0.080184,https://coinmarketcap.com/currencies/winding-tree/
AMLT,0.006889,https://coinmarketcap.com/currencies/amlt/
CanYaCoin,0.017912,https://coinmarketcap.com/currencies/canyacoin/
Vetri,0.005504,https://coinmarketcap.com/currencies/vetri/
Rotharium,0.498744,https://coinmarketcap.com/currencies/rotharium/
Fatcoin,0.013241,https://coinmarketcap.com/currencies/fatcoin/
Apex,0.003214,https://coinmarketcap.com/currencies/apex/
BlackCoin,0.027627,https://coinmarketcap.com/currencies/blackcoin/
Infinitecoin,0.000018,https://coinmarketcap.com/currencies/infinitecoin/
Unification,0.047944,https://coinmarketcap.com/currencies/unification/
TokenPay,0.079287,https://coinmarketcap.com/currencies/tokenpay/
Trade Token X,0.019325,https://coinmarketcap.com/currencies/trade-token-x/
Trias,0.000715,https://coinmarketcap.com/currencies/trias/
Loopring [NEO],0.014425,https://coinmarketcap.com/currencies/loopring-neo/
Aryacoin,0.010187,https://coinmarketcap.com/currencies/aryacoin/
VeriCoin,0.049470,https://coinmarketcap.com/currencies/vericoin/
Pundi X NEM,0.000088,https://coinmarketcap.com/currencies/pundi-x-nem/
PIBBLE,0.000139,https://coinmarketcap.com/currencies/pibble/
CashBet Coin,0.010409,https://coinmarketcap.com/currencies/cashbet-coin/
Kambria,0.001318,https://coinmarketcap.com/currencies/kambria/
NewYorkCoin,0.000011,https://coinmarketcap.com/currencies/newyorkcoin/
Cajutel,1.19,https://coinmarketcap.com/currencies/cajutel/
Abyss Token,0.007044,https://coinmarketcap.com/currencies/abyss-token/
OneLedger,0.003935,https://coinmarketcap.com/currencies/oneledger/
Sharder,0.005649,https://coinmarketcap.com/currencies/sharder/
bitUSD,0.823315,https://coinmarketcap.com/currencies/bitusd/
Mysterium,0.067245,https://coinmarketcap.com/currencies/mysterium/
Stealth,0.043939,https://coinmarketcap.com/currencies/stealth/
Blue Whale EXchange,0.036612,https://coinmarketcap.com/currencies/blue-whale-exchange/
UCA Coin,0.002005,https://coinmarketcap.com/currencies/uca-coin/
Raven Protocol,0.000370,https://coinmarketcap.com/currencies/raven-protocol/
BetProtocol,0.000855,https://coinmarketcap.com/currencies/betprotocol/
Eterbase Coin,0.001587,https://coinmarketcap.com/currencies/eterbase-coin/
Snetwork,0.007469,https://coinmarketcap.com/currencies/snetwork/
Change,0.078322,https://coinmarketcap.com/currencies/change/
Spectre.ai Utility Token,0.062753,https://coinmarketcap.com/currencies/spectre-utility/
Chrono.tech,2.16,https://coinmarketcap.com/currencies/chrono-tech/
Kuai Token,0.143610,https://coinmarketcap.com/currencies/kuai-token/
Restart Energy MWAT,0.003362,https://coinmarketcap.com/currencies/restart-energy-mwat/
ZumCoin,0.001532,https://coinmarketcap.com/currencies/zumcoin/
NaPoleonX,0.061647,https://coinmarketcap.com/currencies/napoleonx/
Mcashchain,0.002054,https://coinmarketcap.com/currencies/mcashchain/
Flowchain,1.99,https://coinmarketcap.com/currencies/flowchain/
WinCash,0.991078,https://coinmarketcap.com/currencies/wincash/
X8X Token,0.018396,https://coinmarketcap.com/currencies/x8x-token/
1World,0.060121,https://coinmarketcap.com/currencies/1world/
Callisto Network,0.000581,https://coinmarketcap.com/currencies/callisto-network/
Global Digital Content,0.000461,https://coinmarketcap.com/currencies/global-digital-content/
Gleec,0.117198,https://coinmarketcap.com/currencies/gleec/
Crown,0.058214,https://coinmarketcap.com/currencies/crown/
MultiVAC,0.000326,https://coinmarketcap.com/currencies/multivac/
THEKEY,0.000233,https://coinmarketcap.com/currencies/thekey/
Databroker,0.018805,https://coinmarketcap.com/currencies/databroker/
Tolar,0.005726,https://coinmarketcap.com/currencies/tolar/
TERA,0.001712,https://coinmarketcap.com/currencies/tera/
DEX,0.007515,https://coinmarketcap.com/currencies/dex/
Pascal,0.044842,https://coinmarketcap.com/currencies/pascal/
Peerplays,0.317871,https://coinmarketcap.com/currencies/peerplays-ppy/
Bloom,0.026503,https://coinmarketcap.com/currencies/bloomtoken/
Curecoin,0.057499,https://coinmarketcap.com/currencies/curecoin/
Pivot Token,0.000275,https://coinmarketcap.com/currencies/pivot-token/
BOOM,0.001796,https://coinmarketcap.com/currencies/boom/
Sumokoin,0.060236,https://coinmarketcap.com/currencies/sumokoin/
Bidesk,0.175058,https://coinmarketcap.com/currencies/bidesk/
Bean Cash,0.000378,https://coinmarketcap.com/currencies/bean-cash/
Streamity,0.026377,https://coinmarketcap.com/currencies/streamity/
Pandacoin,0.000042,https://coinmarketcap.com/currencies/pandacoin-pnd/
MESEFA,3.18,https://coinmarketcap.com/currencies/mesefa/
Colu Local Network,0.013675,https://coinmarketcap.com/currencies/colu-local-network/
CoinDeal Token,0.029027,https://coinmarketcap.com/currencies/coindeal-token/
DAEX,0.003831,https://coinmarketcap.com/currencies/daex/
ZClassic,0.152829,https://coinmarketcap.com/currencies/zclassic/
Blockport,0.023279,https://coinmarketcap.com/currencies/blockport/
Azbit,0.000017,https://coinmarketcap.com/currencies/azbit/
Xaya,0.030833,https://coinmarketcap.com/currencies/xaya/
PegNet,0.000735,https://coinmarketcap.com/currencies/pegnet/
CoinPoker,0.004899,https://coinmarketcap.com/currencies/coinpoker/
LikeCoin,0.003889,https://coinmarketcap.com/currencies/likecoin/
PayBX,0.004676,https://coinmarketcap.com/currencies/paybx/
e-Gulden,0.074868,https://coinmarketcap.com/currencies/e-gulden/
GoWithMi,0.000471,https://coinmarketcap.com/currencies/gowithmi/
Swarm,0.016375,https://coinmarketcap.com/currencies/swarm-fund/
Quanta Utility Token,0.000035,https://coinmarketcap.com/currencies/quanta-utility-token/
Gene Source Code Chain,0.003382,https://coinmarketcap.com/currencies/gene-source-code-chain/
AIDUS TOKEN,0.002897,https://coinmarketcap.com/currencies/aidus-token/
Rubycoin,0.045849,https://coinmarketcap.com/currencies/rubycoin/
CommerceBlock,0.007231,https://coinmarketcap.com/currencies/commerceblock/
X-CASH,0.000023,https://coinmarketcap.com/currencies/x-cash/
Primas,0.023960,https://coinmarketcap.com/currencies/primas/
NuBits,0.114282,https://coinmarketcap.com/currencies/nubits/
Bismuth,0.090806,https://coinmarketcap.com/currencies/bismuth/
Rise,0.008157,https://coinmarketcap.com/currencies/rise/
Smartlands,0.243509,https://coinmarketcap.com/currencies/smartlands/
Stronghold Token,0.000357,https://coinmarketcap.com/currencies/stronghold-token/
HOMIHELP,9.46,https://coinmarketcap.com/currencies/homihelp/
Asian Fintech,0.004912,https://coinmarketcap.com/currencies/asian-fintech/
Denarius,0.166787,https://coinmarketcap.com/currencies/denarius-d/
Midas,0.911308,https://coinmarketcap.com/currencies/midas/
Education Ecosystem,0.005472,https://coinmarketcap.com/currencies/education-ecosystem/
Netbox Coin,0.022105,https://coinmarketcap.com/currencies/netbox-coin/
RealTract,0.000114,https://coinmarketcap.com/currencies/realtract/
Nasdacoin,0.054392,https://coinmarketcap.com/currencies/nasdacoin/
Airbloc,0.004796,https://coinmarketcap.com/currencies/airbloc/
ROAD,0.015234,https://coinmarketcap.com/currencies/road/
I/O Coin,0.066122,https://coinmarketcap.com/currencies/iocoin/
FansTime,0.000418,https://coinmarketcap.com/currencies/fanstime/
Amoveo,17.50,https://coinmarketcap.com/currencies/amoveo/
DAOBet,0.007102,https://coinmarketcap.com/currencies/daobet/
LNX Protocol,0.004369,https://coinmarketcap.com/currencies/lnx-protocol/
Remme,0.001255,https://coinmarketcap.com/currencies/remme/
Flixxo,0.014024,https://coinmarketcap.com/currencies/flixxo/
Okschain,0.001032,https://coinmarketcap.com/currencies/okschain/
Caspian,0.002606,https://coinmarketcap.com/currencies/caspian/
Color Platform,0.008528,https://coinmarketcap.com/currencies/color-platform/
GoldMint,0.608821,https://coinmarketcap.com/currencies/goldmint/
Blockchain Certified Data Token,0.031843,https://coinmarketcap.com/currencies/blockchain-certified-data-token/
COS,0.005904,https://coinmarketcap.com/currencies/cos/
Krios,0.005425,https://coinmarketcap.com/currencies/krios/
Iconiq Lab Token,0.298146,https://coinmarketcap.com/currencies/iconiq-lab-token/
SpaceChain,0.002229,https://coinmarketcap.com/currencies/spacechain/
Electronic Energy Coin,0.002614,https://coinmarketcap.com/currencies/electronic-energy-coin/
Leverj,0.009535,https://coinmarketcap.com/currencies/leverj/
Substratum,0.002935,https://coinmarketcap.com/currencies/substratum/
Diamond,0.320359,https://coinmarketcap.com/currencies/diamond/
Block-Chain.com,0.005407,https://coinmarketcap.com/currencies/block-chain-com/
NativeCoin,0.047551,https://coinmarketcap.com/currencies/native-coin/
42-coin,26573.37,https://coinmarketcap.com/currencies/42-coin/
DreamTeam Token,0.030547,https://coinmarketcap.com/currencies/dreamteam-token/
WeOwn,0.011168,https://coinmarketcap.com/currencies/we-own/
IHT Real Estate Protocol,0.001125,https://coinmarketcap.com/currencies/iht-real-estate-protocol/
Adshares,0.031900,https://coinmarketcap.com/currencies/adshares/
ParkinGo,0.057936,https://coinmarketcap.com/currencies/parkingo/
Dynamic,0.073665,https://coinmarketcap.com/currencies/dynamic/
REAL,0.109979,https://coinmarketcap.com/currencies/real/
nOS,0.010766,https://coinmarketcap.com/currencies/nos/
indaHash,0.002756,https://coinmarketcap.com/currencies/indahash/
Sparkpoint,0.000179,https://coinmarketcap.com/currencies/sparkpoint/
Blocktrade Token,0.019448,https://coinmarketcap.com/currencies/blocktrade-token/
Axe,0.205241,https://coinmarketcap.com/currencies/axe/
TRONCLASSIC,0.000002,https://coinmarketcap.com/currencies/tronclassic/
Fountain,0.012049,https://coinmarketcap.com/currencies/fountain/
Hubii Network,0.068798,https://coinmarketcap.com/currencies/hubii-network/
ATLANT,0.019494,https://coinmarketcap.com/currencies/atlant/
BANKEX,0.002639,https://coinmarketcap.com/currencies/bankex/
Nexty,0.000007,https://coinmarketcap.com/currencies/nexty/
Bottos,0.001928,https://coinmarketcap.com/currencies/bottos/
Hashgard,0.000016,https://coinmarketcap.com/currencies/hashgard/
Egoras Dollar,0.138028,https://coinmarketcap.com/currencies/egoras-dollar/
Clams,0.250093,https://coinmarketcap.com/currencies/clams/
Clipper Coin,0.000351,https://coinmarketcap.com/currencies/clipper-coin/
Vision Industry Token,0.000334,https://coinmarketcap.com/currencies/vision-industry-token/
iEthereum,0.057122,https://coinmarketcap.com/currencies/iethereum/
MEXC Token,0.001091,https://coinmarketcap.com/currencies/mexc-token/
Ether Zero,0.005978,https://coinmarketcap.com/currencies/ether-zero/
ATC Coin,0.002658,https://coinmarketcap.com/currencies/atc-coin/
HyperExchange,0.017145,https://coinmarketcap.com/currencies/hyperexchange/
SafeCapital,0.609916,https://coinmarketcap.com/currencies/safecapital/
Veil,0.014214,https://coinmarketcap.com/currencies/veil/
Banano,0.000958,https://coinmarketcap.com/currencies/banano/
Tixl,20.99,https://coinmarketcap.com/currencies/tixl/
AI Doctor,0.001790,https://coinmarketcap.com/currencies/aidoc/
Footballcoin,0.002653,https://coinmarketcap.com/currencies/footballcoin/
YGGDRASH,0.000182,https://coinmarketcap.com/currencies/yeed/
Switch,0.087279,https://coinmarketcap.com/currencies/switch/
Terracoin,0.042920,https://coinmarketcap.com/currencies/terracoin/
Banca,0.000055,https://coinmarketcap.com/currencies/banca/
Datum,0.000976,https://coinmarketcap.com/currencies/datum/
Pigeoncoin,0.000176,https://coinmarketcap.com/currencies/pigeoncoin/
Coineal Token,0.003423,https://coinmarketcap.com/currencies/coineal-token/
NoLimitCoin,0.001573,https://coinmarketcap.com/currencies/nolimitcoin/
MB8 Coin,0.005954,https://coinmarketcap.com/currencies/mb8-coin/
PUBLISH,0.003839,https://coinmarketcap.com/currencies/publish/
Linkey,0.019138,https://coinmarketcap.com/currencies/linkey/
PAC Global,0.000125,https://coinmarketcap.com/currencies/pac-global/
Zenswap Network Token,0.000079,https://coinmarketcap.com/currencies/zenswap-network-token/
IG Gold,0.000106,https://coinmarketcap.com/currencies/ig-gold/
Aventus,0.156516,https://coinmarketcap.com/currencies/aventus/
CPChain,0.002486,https://coinmarketcap.com/currencies/cpchain/
PLANET,0.046835,https://coinmarketcap.com/currencies/planet/
TurtleCoin,0.000012,https://coinmarketcap.com/currencies/turtlecoin/
Bitcoin Confidential,0.000127,https://coinmarketcap.com/currencies/bitcoin-confidential/
SolarCoin,0.015764,https://coinmarketcap.com/currencies/solarcoin/
Humaniq,0.004991,https://coinmarketcap.com/currencies/humaniq/
DomRaider,0.001557,https://coinmarketcap.com/currencies/domraider/
EXRNchain,0.000010,https://coinmarketcap.com/currencies/exrnchain/
Eden,0.001531,https://coinmarketcap.com/currencies/eden/
Edgeless,0.007828,https://coinmarketcap.com/currencies/edgeless/
Medicalchain,0.002961,https://coinmarketcap.com/currencies/medical-chain/
Semux,0.071788,https://coinmarketcap.com/currencies/semux/
SafeCoin,0.032859,https://coinmarketcap.com/currencies/safecoin/
VegaWallet Token,0.056627,https://coinmarketcap.com/currencies/vegawallet-token/
SnowGem,0.034712,https://coinmarketcap.com/currencies/snowgem/
EncrypGen,0.013499,https://coinmarketcap.com/currencies/encrypgen/
Ormeus Coin,0.025192,https://coinmarketcap.com/currencies/ormeus-coin/
Dinastycoin,0.000458,https://coinmarketcap.com/currencies/dinastycoin/
KickToken,0.000016,https://coinmarketcap.com/currencies/kick-token/
eosDAC,0.001342,https://coinmarketcap.com/currencies/eosdac/
TEMCO,0.000269,https://coinmarketcap.com/currencies/temco/
Noku,0.036854,https://coinmarketcap.com/currencies/noku/
EUNO,0.024828,https://coinmarketcap.com/currencies/euno/
MassGrid,0.011161,https://coinmarketcap.com/currencies/massgrid/
Merculet,0.000212,https://coinmarketcap.com/currencies/merculet/
PetroDollar,0.013609,https://coinmarketcap.com/currencies/petrodollar/
DeepOnion,0.054021,https://coinmarketcap.com/currencies/deeponion/
BOMB,0.940195,https://coinmarketcap.com/currencies/bomb/
Liquidity Network,0.016151,https://coinmarketcap.com/currencies/liquidity-network/
Mindexcoin,0.001257,https://coinmarketcap.com/currencies/mindexcoin/
Opacity,0.006628,https://coinmarketcap.com/currencies/opacity/
Amon,0.001421,https://coinmarketcap.com/currencies/amon/
QChi,0.025994,https://coinmarketcap.com/currencies/qchi/
MonetaryUnit,0.004307,https://coinmarketcap.com/currencies/monetaryunit/
Spiking,0.001885,https://coinmarketcap.com/currencies/spiking/
Ubex,0.000262,https://coinmarketcap.com/currencies/ubex/
Titan Coin,0.000916,https://coinmarketcap.com/currencies/titan-coin/
Primecoin,0.025704,https://coinmarketcap.com/currencies/primecoin/
MEET.ONE,0.000434,https://coinmarketcap.com/currencies/meetone/
Omni,1.48,https://coinmarketcap.com/currencies/omni/
SpankChain,0.002754,https://coinmarketcap.com/currencies/spankchain/
NuShares,0.000297,https://coinmarketcap.com/currencies/nushares/
Nework,0.005534,https://coinmarketcap.com/currencies/nework/
ADAMANT Messenger,0.009641,https://coinmarketcap.com/currencies/adamant-messenger/
MobileGo,0.008132,https://coinmarketcap.com/currencies/mobilego/
ToaCoin,0.000090,https://coinmarketcap.com/currencies/toacoin/
DABANKING,0.165489,https://coinmarketcap.com/currencies/dabanking/
LHT,0.016015,https://coinmarketcap.com/currencies/lighthouse-token/
GeoCoin,0.246993,https://coinmarketcap.com/currencies/geocoin/
Ecobit,0.001764,https://coinmarketcap.com/currencies/ecobit/
adbank,0.001037,https://coinmarketcap.com/currencies/adbank/
Beetle Coin,0.003391,https://coinmarketcap.com/currencies/beetle-coin/
Open Platform,0.000738,https://coinmarketcap.com/currencies/open-platform/
ZUM TOKEN,0.000049,https://coinmarketcap.com/currencies/zum-token/
Experty,0.028384,https://coinmarketcap.com/currencies/experty/
COVA,0.000306,https://coinmarketcap.com/currencies/cova/
Matryx,0.032867,https://coinmarketcap.com/currencies/matryx/
CloakCoin,0.139577,https://coinmarketcap.com/currencies/cloakcoin/
Sessia,0.112861,https://coinmarketcap.com/currencies/sessia/
Zero,0.091313,https://coinmarketcap.com/currencies/zero/
LUKSO,0.261709,https://coinmarketcap.com/currencies/lukso/
Conceal,0.093742,https://coinmarketcap.com/currencies/conceal/
Rate3,0.000851,https://coinmarketcap.com/currencies/rate3/
PayPie,0.009146,https://coinmarketcap.com/currencies/paypie/
FintruX Network,0.007935,https://coinmarketcap.com/currencies/fintrux-network/
Bitsdaq,0.000280,https://coinmarketcap.com/currencies/bitsdaq/
ProChain,0.015072,https://coinmarketcap.com/currencies/prochain/
Digital Gold,54.71,https://coinmarketcap.com/currencies/digital-gold/
Ouroboros,0.023500,https://coinmarketcap.com/currencies/ouroboros/
Locus Chain,0.000865,https://coinmarketcap.com/currencies/locus-chain/
HalalChain,0.001885,https://coinmarketcap.com/currencies/qitmeer/
Neurotoken,0.009219,https://coinmarketcap.com/currencies/neurotoken/
Delphy,0.011549,https://coinmarketcap.com/currencies/delphy/
PAYCENT,0.008396,https://coinmarketcap.com/currencies/paycent/
EchoLink,0.001427,https://coinmarketcap.com/currencies/echolink/
STK,0.002085,https://coinmarketcap.com/currencies/stk/
Brickblock,0.009430,https://coinmarketcap.com/currencies/brickblock/
BitcoinZ,0.000097,https://coinmarketcap.com/currencies/bitcoinz/
POPCHAIN,0.000786,https://coinmarketcap.com/currencies/popchain/
Plair,0.000035,https://coinmarketcap.com/currencies/plair/
LUXCoin,0.074900,https://coinmarketcap.com/currencies/luxcoin/
Pinkcoin,0.001650,https://coinmarketcap.com/currencies/pinkcoin/
Hush,0.073467,https://coinmarketcap.com/currencies/hush/
Bitswift,0.176372,https://coinmarketcap.com/currencies/bitswift/
Cappasity,0.001254,https://coinmarketcap.com/currencies/cappasity/
Vites,0.000018,https://coinmarketcap.com/currencies/vites/
2key.network,0.033754,https://coinmarketcap.com/currencies/2key-network/
BonusCloud,0.000222,https://coinmarketcap.com/currencies/bonuscloud/
Zebi Token,0.001572,https://coinmarketcap.com/currencies/zebi-token/
UNIVERSAL CASH,0.000064,https://coinmarketcap.com/currencies/ucash/
Maecenas,0.011251,https://coinmarketcap.com/currencies/maecenas/
SoMee.Social,0.007982,https://coinmarketcap.com/currencies/ongsocial/
Lunes,0.004334,https://coinmarketcap.com/currencies/lunes/
Mercury,0.006507,https://coinmarketcap.com/currencies/mercury/
Nexxo,0.003009,https://coinmarketcap.com/currencies/nexxo/
SHIELD,0.001256,https://coinmarketcap.com/currencies/shield-xsh/
Mallcoin,0.003645,https://coinmarketcap.com/currencies/mallcoin/
Business Credit Substitute,0.361254,https://coinmarketcap.com/currencies/business-credit-substitute/
CannabisCoin,0.008256,https://coinmarketcap.com/currencies/cannabiscoin/
QuadrantProtocol,0.001780,https://coinmarketcap.com/currencies/quadrantprotocol/
CoTrader,0.000040,https://coinmarketcap.com/currencies/cotrader/
Dovu,0.001380,https://coinmarketcap.com/currencies/dovu/
Bitblocks,0.002679,https://coinmarketcap.com/currencies/bitblocks/
NEXT.coin,0.100813,https://coinmarketcap.com/currencies/next-coin/
DACSEE,0.000822,https://coinmarketcap.com/currencies/dacsee/
MalwareChain,0.278563,https://coinmarketcap.com/currencies/malwarechain/
Dimecoin,0.000001,https://coinmarketcap.com/currencies/dimecoin/
HEAT,0.013513,https://coinmarketcap.com/currencies/heat-ledger/
Gold Bits Coin,0.005792,https://coinmarketcap.com/currencies/gold-bits-coin/
Internxt,0.972951,https://coinmarketcap.com/currencies/internxt/
Coinsbit Token,0.000458,https://coinmarketcap.com/currencies/coinsbit-token/
NOW Token,0.007337,https://coinmarketcap.com/currencies/now-token/
NeoWorld Cash,0.000027,https://coinmarketcap.com/currencies/neoworld-cash/
CrypticCoin,0.000237,https://coinmarketcap.com/currencies/crypticcoin/
Insureum,0.002810,https://coinmarketcap.com/currencies/insureum/
USDX,0.159395,https://coinmarketcap.com/currencies/usdx/
Xriba,0.006000,https://coinmarketcap.com/currencies/xriba/
Lisk Machine Learning,0.004991,https://coinmarketcap.com/currencies/lisk-machine-learning/
KuboCoin,0.000007,https://coinmarketcap.com/currencies/kubocoin/
Snovian.Space,0.001618,https://coinmarketcap.com/currencies/snov/
